Date,Open,High,Low,Close,Adj Close,Volume,Market Cap
2020-05-06,9021.36000000,9395.00000000,8906.21000000,9142.92000000,9142.92000000,105925.30242000,105925.30242000
2020-05-07,9143.40000000,10067.00000000,9021.00000000,9986.40000000,9986.40000000,147154.61137800,147154.61137800
2020-05-08,9986.30000000,10035.96000000,9705.00000000,9800.01000000,9800.01000000,100683.79640000,100683.79640000
2020-05-09,9800.02000000,9914.25000000,9520.00000000,9539.40000000,9539.40000000,81950.67956700,81950.67956700
2020-05-10,9539.10000000,9574.83000000,8117.00000000,8722.77000000,8722.77000000,183865.18202800,183865.18202800
2020-05-11,8722.77000000,9168.00000000,8200.00000000,8561.52000000,8561.52000000,168807.25183200,168807.25183200
2020-05-12,8562.04000000,8978.26000000,8528.78000000,8810.79000000,8810.79000000,86522.78006600,86522.78006600
2020-05-13,8810.99000000,9398.00000000,8792.99000000,9309.37000000,9309.37000000,92466.27401800,92466.27401800
2020-05-14,9309.35000000,9939.00000000,9256.76000000,9791.98000000,9791.98000000,129565.37747000,129565.37747000
2020-05-15,9791.97000000,9845.62000000,9150.00000000,9316.42000000,9316.42000000,115890.76151600,115890.76151600
2020-05-16,9315.96000000,9588.00000000,9220.00000000,9381.27000000,9381.27000000,59587.62786200,59587.62786200
2020-05-17,9380.81000000,9888.00000000,9322.10000000,9680.04000000,9680.04000000,68647.76432300,68647.76432300
2020-05-18,9681.11000000,9950.00000000,9464.23000000,9733.93000000,9733.93000000,82006.60358300,82006.60358300
2020-05-19,9733.93000000,9897.21000000,9474.00000000,9775.53000000,9775.53000000,78539.76045400,78539.76045400
2020-05-20,9775.13000000,9842.00000000,9326.00000000,9511.43000000,9511.43000000,74923.73809000,74923.73809000
2020-05-21,9511.43000000,9578.47000000,8815.00000000,9068.65000000,9068.65000000,108928.78096900,108928.78096900
2020-05-22,9067.51000000,9271.00000000,8933.52000000,9170.00000000,9170.00000000,58943.13102400,58943.13102400
2020-05-23,9170.00000000,9307.85000000,9070.00000000,9179.15000000,9179.15000000,43526.29696600,43526.29696600
2020-05-24,9179.01000000,9298.00000000,8700.00000000,8720.34000000,8720.34000000,70379.86645000,70379.86645000
2020-05-25,8718.14000000,8979.66000000,8642.72000000,8900.35000000,8900.35000000,62833.91094900,62833.91094900
2020-05-26,8900.35000000,9017.67000000,8700.00000000,8841.18000000,8841.18000000,58299.77013800,58299.77013800
2020-05-27,8841.00000000,9225.00000000,8811.73000000,9204.07000000,9204.07000000,68910.35551400,68910.35551400
2020-05-28,9204.07000000,9625.47000000,9110.00000000,9575.89000000,9575.89000000,74110.78766200,74110.78766200
2020-05-29,9575.87000000,9605.26000000,9330.00000000,9427.07000000,9427.07000000,57374.36296100,57374.36296100
2020-05-30,9426.60000000,9740.00000000,9331.23000000,9697.72000000,9697.72000000,55665.27254000,55665.27254000
2020-05-31,9697.72000000,9700.00000000,9381.41000000,9448.27000000,9448.27000000,48333.78640300,48333.78640300
2020-06-01,9448.27000000,10380.00000000,9421.67000000,10200.77000000,10200.77000000,76649.12696000,76649.12696000
2020-06-02,10202.71000000,10228.99000000,9266.00000000,9518.04000000,9518.04000000,108970.77315100,108970.77315100
2020-06-03,9518.02000000,9690.00000000,9365.21000000,9666.24000000,9666.24000000,46252.64493900,46252.64493900
2020-06-04,9666.32000000,9881.63000000,9450.00000000,9789.06000000,9789.06000000,57456.10096900,57456.10096900
2020-06-05,9788.14000000,9854.75000000,9581.00000000,9621.16000000,9621.16000000,47788.05005000,47788.05005000
2020-06-06,9621.17000000,9735.00000000,9531.05000000,9666.30000000,9666.30000000,32752.95089300,32752.95089300
2020-06-07,9666.85000000,9802.00000000,9372.46000000,9746.99000000,9746.99000000,57952.84838500,57952.84838500
2020-06-08,9746.99000000,9800.00000000,9633.00000000,9782.01000000,9782.01000000,40664.66412500,40664.66412500
2020-06-09,9782.00000000,9877.00000000,9570.00000000,9772.43000000,9772.43000000,46024.00128900,46024.00128900
2020-06-10,9772.44000000,9992.72000000,9704.18000000,9885.00000000,9885.00000000,47130.76298200,47130.76298200
2020-06-11,9885.22000000,9964.00000000,9113.00000000,9280.40000000,9280.40000000,94418.98473000,94418.98473000
2020-06-12,9278.88000000,9557.12000000,9232.51000000,9465.13000000,9465.13000000,50119.06693200,50119.06693200
2020-06-13,9464.96000000,9494.73000000,9351.00000000,9473.34000000,9473.34000000,27759.78485100,27759.78485100
2020-06-14,9473.34000000,9480.99000000,9245.00000000,9342.10000000,9342.10000000,30055.50660800,30055.50660800
2020-06-15,9342.10000000,9495.00000000,8910.45000000,9426.02000000,9426.02000000,86107.92470700,86107.92470700
2020-06-16,9426.05000000,9589.00000000,9373.09000000,9525.59000000,9525.59000000,52052.44692700,52052.44692700
2020-06-17,9526.97000000,9565.00000000,9236.61000000,9465.14000000,9465.14000000,48046.41115200,48046.41115200
2020-06-18,9465.13000000,9489.00000000,9280.00000000,9386.32000000,9386.32000000,37381.95376500,37381.95376500
2020-06-19,9386.32000000,9438.30000000,9215.79000000,9310.23000000,9310.23000000,45330.98367300,45330.98367300
2020-06-20,9310.23000000,9395.00000000,9170.95000000,9358.95000000,9358.95000000,30329.06538400,30329.06538400
2020-06-21,9358.95000000,9422.00000000,9281.54000000,9294.69000000,9294.69000000,24316.92623400,24316.92623400
2020-06-22,9294.69000000,9780.00000000,9277.09000000,9685.69000000,9685.69000000,57895.46834300,57895.46834300
2020-06-23,9685.69000000,9720.00000000,9577.03000000,9624.89000000,9624.89000000,41031.02938000,41031.02938000
2020-06-24,9624.33000000,9670.00000000,9208.00000000,9296.49000000,9296.49000000,61571.56146400,61571.56146400
2020-06-25,9298.33000000,9340.00000000,9009.69000000,9249.49000000,9249.49000000,55831.61915600,55831.61915600
2020-06-26,9249.49000000,9298.00000000,9045.45000000,9162.21000000,9162.21000000,50292.29827700,50292.29827700
2020-06-27,9162.21000000,9196.24000000,8833.00000000,9012.00000000,9012.00000000,46290.93011300,46290.93011300
2020-06-28,9012.00000000,9191.00000000,8948.06000000,9116.35000000,9116.35000000,30688.17642100,30688.17642100
2020-06-29,9116.16000000,9238.00000000,9024.67000000,9192.56000000,9192.56000000,42120.29326100,42120.29326100
2020-06-30,9192.93000000,9205.00000000,9064.89000000,9138.55000000,9138.55000000,31463.16280100,31463.16280100
2020-07-01,9138.08000000,9292.00000000,9080.10000000,9232.00000000,9232.00000000,38488.52869900,38488.52869900
2020-07-02,9231.99000000,9261.96000000,8940.00000000,9086.54000000,9086.54000000,45725.16807600,45725.16807600
2020-07-03,9086.54000000,9125.00000000,9037.47000000,9058.26000000,9058.26000000,28943.42017700,28943.42017700
2020-07-04,9057.79000000,9190.00000000,9040.04000000,9135.46000000,9135.46000000,26441.96848400,26441.96848400
2020-07-05,9135.00000000,9145.24000000,8893.03000000,9069.41000000,9069.41000000,34073.65362700,34073.65362700
2020-07-06,9069.41000000,9375.00000000,9055.92000000,9344.20000000,9344.20000000,54463.13227700,54463.13227700
2020-07-07,9342.47000000,9379.42000000,9203.00000000,9257.39000000,9257.39000000,34587.33667800,34587.33667800
2020-07-08,9257.40000000,9470.00000000,9231.00000000,9436.06000000,9436.06000000,56140.51778100,56140.51778100
2020-07-09,9436.06000000,9440.79000000,9160.00000000,9232.43000000,9232.43000000,48044.45064500,48044.45064500
2020-07-10,9232.42000000,9317.48000000,9125.00000000,9288.34000000,9288.34000000,38295.49400600,38295.49400600
2020-07-11,9288.34000000,9299.28000000,9178.25000000,9234.03000000,9234.03000000,22561.36600000,22561.36600000
2020-07-12,9234.02000000,9345.00000000,9157.50000000,9302.75000000,9302.75000000,30872.70228600,30872.70228600
2020-07-13,9303.31000000,9343.82000000,9200.89000000,9242.62000000,9242.62000000,42740.06911500,42740.06911500
2020-07-14,9242.61000000,9279.54000000,9113.00000000,9255.85000000,9255.85000000,45772.55250900,45772.55250900
2020-07-15,9255.85000000,9276.49000000,9160.57000000,9197.60000000,9197.60000000,39053.57966500,39053.57966500
2020-07-16,9197.60000000,9226.15000000,9047.25000000,9133.72000000,9133.72000000,43375.57119100,43375.57119100
2020-07-17,9133.72000000,9186.83000000,9089.81000000,9154.32000000,9154.32000000,28054.35874100,28054.35874100
2020-07-18,9154.31000000,9219.30000000,9121.10000000,9170.28000000,9170.28000000,22554.54145700,22554.54145700
2020-07-19,9170.30000000,9232.27000000,9101.35000000,9208.99000000,9208.99000000,26052.01941700,26052.01941700
2020-07-20,9208.99000000,9221.52000000,9131.00000000,9160.78000000,9160.78000000,35458.76408200,35458.76408200
2020-07-21,9160.78000000,9437.73000000,9152.80000000,9390.00000000,9390.00000000,60413.58248600,60413.58248600
2020-07-22,9390.00000000,9544.00000000,9261.00000000,9518.16000000,9518.16000000,48815.00410700,48815.00410700
2020-07-23,9518.16000000,9664.00000000,9440.33000000,9603.27000000,9603.27000000,51856.23350000,51856.23350000
2020-07-24,9603.27000000,9637.00000000,9463.44000000,9537.80000000,9537.80000000,43931.13620500,43931.13620500
2020-07-25,9538.10000000,9732.90000000,9513.00000000,9700.42000000,9700.42000000,40679.54541600,40679.54541600
2020-07-26,9700.42000000,10111.00000000,9650.00000000,9931.54000000,9931.54000000,65279.26931900,65279.26931900
2020-07-27,9931.54000000,11394.86000000,9917.21000000,11029.96000000,11029.96000000,150188.93314400,150188.93314400
2020-07-28,11029.96000000,11242.23000000,10565.00000000,10906.27000000,10906.27000000,97267.73418700,97267.73418700
2020-07-29,10906.27000000,11342.82000000,10812.00000000,11100.53000000,11100.53000000,76838.09423300,76838.09423300
2020-07-30,11100.52000000,11170.00000000,10831.00000000,11099.61000000,11099.61000000,60794.82645600,60794.82645600
2020-07-31,11099.79000000,11444.00000000,10960.00000000,11335.46000000,11335.46000000,70063.66097400,70063.66097400
2020-08-01,11335.46000000,11861.00000000,11220.00000000,11801.17000000,11801.17000000,85087.48512600,85087.48512600
2020-08-02,11801.17000000,12123.46000000,10518.50000000,11071.35000000,11071.35000000,97553.07760400,97553.07760400
2020-08-03,11071.36000000,11473.00000000,10936.00000000,11219.81000000,11219.81000000,56931.84147500,56931.84147500
2020-08-04,11219.68000000,11414.98000000,11000.00000000,11191.97000000,11191.97000000,58629.11370900,58629.11370900
2020-08-05,11191.99000000,11780.93000000,11093.00000000,11744.91000000,11744.91000000,74970.25685200,74970.25685200
2020-08-06,11744.91000000,11900.00000000,11562.50000000,11762.46000000,11762.46000000,63529.08502000,63529.08502000
2020-08-07,11762.47000000,11909.94000000,11322.00000000,11594.23000000,11594.23000000,65755.92602200,65755.92602200
2020-08-08,11594.36000000,11808.27000000,11512.00000000,11761.41000000,11761.41000000,41858.16104000,41858.16104000
2020-08-09,11761.02000000,11797.11000000,11521.97000000,11681.68000000,11681.68000000,41493.06734200,41493.06734200
2020-08-10,11681.69000000,12067.35000000,11450.00000000,11892.92000000,11892.92000000,84952.33788700,84952.33788700
2020-08-11,11892.90000000,11935.00000000,11125.00000000,11392.08000000,11392.08000000,90748.28463400,90748.28463400
2020-08-12,11392.09000000,11617.52000000,11150.00000000,11564.33000000,11564.33000000,64909.61364400,64909.61364400
2020-08-13,11564.34000000,11792.96000000,11270.36000000,11780.00000000,11780.00000000,70132.49150200,70132.49150200
2020-08-14,11779.77000000,11850.00000000,11634.03000000,11760.54000000,11760.54000000,59818.85269700,59818.85269700
2020-08-15,11760.55000000,11980.00000000,11680.00000000,11852.40000000,11852.40000000,56237.90505000,56237.90505000
2020-08-16,11852.40000000,11931.72000000,11686.00000000,11911.00000000,11911.00000000,41368.23690600,41368.23690600
2020-08-17,11910.99000000,12468.00000000,11769.78000000,12281.13000000,12281.13000000,84734.21154000,84734.21154000
2020-08-18,12281.15000000,12387.77000000,11817.93000000,11945.01000000,11945.01000000,75923.83552700,75923.83552700
2020-08-19,11945.10000000,12020.08000000,11561.00000000,11754.59000000,11754.59000000,73940.16960600,73940.16960600
2020-08-20,11754.38000000,11888.00000000,11668.00000000,11853.55000000,11853.55000000,46085.25435100,46085.25435100
2020-08-21,11853.54000000,11878.00000000,11485.81000000,11531.34000000,11531.34000000,64448.30614200,64448.30614200
2020-08-22,11531.23000000,11686.00000000,11376.81000000,11662.96000000,11662.96000000,43678.70164600,43678.70164600
2020-08-23,11663.51000000,11718.07000000,11514.13000000,11648.13000000,11648.13000000,37900.00469000,37900.00469000
2020-08-24,11648.12000000,11824.90000000,11585.09000000,11748.20000000,11748.20000000,46212.39186700,46212.39186700
2020-08-25,11748.19000000,11767.85000000,11117.64000000,11318.42000000,11318.42000000,69590.92327200,69590.92327200
2020-08-26,11318.42000000,11539.32000000,11244.00000000,11461.43000000,11461.43000000,53998.23123100,53998.23123100
2020-08-27,11461.42000000,11592.20000000,11125.00000000,11330.38000000,11330.38000000,63246.03638300,63246.03638300
2020-08-28,11330.38000000,11542.65000000,11276.89000000,11526.91000000,11526.91000000,45953.90836500,45953.90836500
2020-08-29,11526.90000000,11580.02000000,11417.04000000,11465.84000000,11465.84000000,32973.79920000,32973.79920000
2020-08-30,11465.84000000,11719.00000000,11458.00000000,11711.16000000,11711.16000000,43177.87905400,43177.87905400
2020-08-31,11711.17000000,11800.77000000,11570.00000000,11649.51000000,11649.51000000,55353.61774400,55353.61774400
2020-09-01,11649.51000000,12050.85000000,11515.00000000,11921.97000000,11921.97000000,78148.19366800,78148.19366800
2020-09-02,11921.97000000,11954.57000000,11160.10000000,11388.54000000,11388.54000000,87221.84560200,87221.84560200
2020-09-03,11388.54000000,11462.60000000,9960.80000000,10140.85000000,10140.85000000,121950.10601500,121950.10601500
2020-09-04,10138.29000000,10627.05000000,9875.50000000,10446.25000000,10446.25000000,92733.59911300,92733.59911300
2020-09-05,10446.25000000,10565.68000000,9825.00000000,10166.69000000,10166.69000000,90001.60556800,90001.60556800
2020-09-06,10166.69000000,10347.14000000,9994.86000000,10256.20000000,10256.20000000,56368.78881500,56368.78881500
2020-09-07,10255.89000000,10410.75000000,9875.00000000,10373.44000000,10373.44000000,62620.23067600,62620.23067600
2020-09-08,10373.45000000,10438.00000000,9850.00000000,10126.65000000,10126.65000000,73491.87841800,73491.87841800
2020-09-09,10126.66000000,10343.00000000,9981.01000000,10219.20000000,10219.20000000,49347.11377600,49347.11377600
2020-09-10,10219.29000000,10483.35000000,10070.83000000,10336.87000000,10336.87000000,58253.75375000,58253.75375000
2020-09-11,10336.86000000,10397.60000000,10200.00000000,10387.89000000,10387.89000000,43830.25446700,43830.25446700
2020-09-12,10387.89000000,10477.97000000,10269.25000000,10440.92000000,10440.92000000,35379.15309600,35379.15309600
2020-09-13,10440.67000000,10580.11000000,10200.00000000,10332.83000000,10332.83000000,43837.60986500,43837.60986500
2020-09-14,10332.84000000,10750.00000000,10212.34000000,10671.77000000,10671.77000000,67059.29136100,67059.29136100
2020-09-15,10671.77000000,10930.04000000,10606.48000000,10785.31000000,10785.31000000,61822.45278600,61822.45278600
2020-09-16,10785.23000000,11093.00000000,10661.22000000,10954.01000000,10954.01000000,64991.51244000,64991.51244000
2020-09-17,10954.01000000,11045.46000000,10745.83000000,10939.99000000,10939.99000000,55601.61452900,55601.61452900
2020-09-18,10940.00000000,11038.03000000,10812.84000000,10933.39000000,10933.39000000,47266.72827500,47266.72827500
2020-09-19,10933.40000000,11179.79000000,10887.37000000,11080.65000000,11080.65000000,38440.03685800,38440.03685800
2020-09-20,11080.64000000,11080.64000000,10723.00000000,10920.28000000,10920.28000000,39157.92256500,39157.92256500
2020-09-21,10920.28000000,10988.86000000,10296.35000000,10417.22000000,10417.22000000,70683.43117900,70683.43117900
2020-09-22,10417.22000000,10572.71000000,10353.00000000,10529.61000000,10529.61000000,43991.23547600,43991.23547600
2020-09-23,10529.61000000,10537.15000000,10136.82000000,10241.46000000,10241.46000000,51876.56807900,51876.56807900
2020-09-24,10241.46000000,10795.24000000,10190.93000000,10736.32000000,10736.32000000,57676.61942700,57676.61942700
2020-09-25,10736.33000000,10760.53000000,10556.24000000,10686.67000000,10686.67000000,48101.11700800,48101.11700800
2020-09-26,10686.57000000,10820.94000000,10644.68000000,10728.60000000,10728.60000000,28420.83665900,28420.83665900
2020-09-27,10728.59000000,10799.00000000,10594.82000000,10774.25000000,10774.25000000,30549.48325300,30549.48325300
2020-09-28,10774.26000000,10950.00000000,10626.00000000,10696.12000000,10696.12000000,50095.25173400,50095.25173400
2020-09-29,10696.11000000,10867.54000000,10635.87000000,10840.48000000,10840.48000000,41874.89839900,41874.89839900
2020-09-30,10840.58000000,10849.34000000,10665.13000000,10776.59000000,10776.59000000,39596.02732200,39596.02732200
2020-10-01,10776.59000000,10920.00000000,10437.00000000,10619.13000000,10619.13000000,60866.33289300,60866.33289300
2020-10-02,10619.13000000,10664.64000000,10374.00000000,10570.40000000,10570.40000000,50130.39370500,50130.39370500
2020-10-03,10570.40000000,10603.56000000,10496.46000000,10542.06000000,10542.06000000,22298.22134100,22298.22134100
2020-10-04,10542.07000000,10696.87000000,10517.87000000,10666.63000000,10666.63000000,23212.00159500,23212.00159500
2020-10-05,10666.62000000,10798.00000000,10615.64000000,10792.21000000,10792.21000000,34025.76165300,34025.76165300
2020-10-06,10792.20000000,10800.00000000,10525.00000000,10599.66000000,10599.66000000,48674.74047100,48674.74047100
2020-10-07,10599.65000000,10681.87000000,10546.17000000,10666.39000000,10666.39000000,32811.99027900,32811.99027900
2020-10-08,10666.40000000,10950.00000000,10530.41000000,10925.57000000,10925.57000000,51959.69157200,51959.69157200
2020-10-09,10925.44000000,11104.64000000,10829.00000000,11050.64000000,11050.64000000,48240.07323700,48240.07323700
2020-10-10,11050.64000000,11491.00000000,11050.51000000,11293.22000000,11293.22000000,43648.03694300,43648.03694300
2020-10-11,11293.22000000,11445.00000000,11221.00000000,11369.02000000,11369.02000000,29043.85133900,29043.85133900
2020-10-12,11369.02000000,11720.01000000,11172.00000000,11528.25000000,11528.25000000,52825.28371000,52825.28371000
2020-10-13,11528.24000000,11557.00000000,11300.00000000,11420.56000000,11420.56000000,42205.28370900,42205.28370900
2020-10-14,11420.57000000,11547.98000000,11280.00000000,11417.89000000,11417.89000000,41415.10601500,41415.10601500
2020-10-15,11417.89000000,11617.34000000,11250.83000000,11505.12000000,11505.12000000,48760.71767900,48760.71767900
2020-10-16,11505.13000000,11541.15000000,11200.00000000,11319.32000000,11319.32000000,48797.74950200,48797.74950200
2020-10-17,11319.24000000,11402.42000000,11255.00000000,11360.20000000,11360.20000000,22368.91524100,22368.91524100
2020-10-18,11360.31000000,11505.00000000,11346.22000000,11503.14000000,11503.14000000,23284.04119100,23284.04119100
2020-10-19,11503.14000000,11823.99000000,11407.96000000,11751.47000000,11751.47000000,47414.53469200,47414.53469200
2020-10-20,11751.46000000,12038.38000000,11677.59000000,11909.99000000,11909.99000000,62134.75066300,62134.75066300
2020-10-21,11910.00000000,13217.68000000,11886.95000000,12780.96000000,12780.96000000,114584.45676700,114584.45676700
2020-10-22,12780.75000000,13185.00000000,12678.08000000,12968.52000000,12968.52000000,70038.82414400,70038.82414400
2020-10-23,12968.84000000,13027.69000000,12720.08000000,12923.07000000,12923.07000000,50386.99984100,50386.99984100
2020-10-24,12923.06000000,13166.73000000,12870.00000000,13111.73000000,13111.73000000,35952.20907000,35952.20907000
2020-10-25,13111.73000000,13350.00000000,12888.00000000,13028.83000000,13028.83000000,38481.57950400,38481.57950400
2020-10-26,13029.64000000,13238.81000000,12765.00000000,13052.19000000,13052.19000000,60951.67298600,60951.67298600
2020-10-27,13052.15000000,13789.29000000,13019.87000000,13636.17000000,13636.17000000,80796.55399600,80796.55399600
2020-10-28,13636.16000000,13859.48000000,12888.00000000,13266.40000000,13266.40000000,94440.56122600,94440.56122600
2020-10-29,13266.40000000,13642.91000000,12920.77000000,13455.70000000,13455.70000000,74872.60213200,74872.60213200
2020-10-30,13455.69000000,13669.98000000,13115.00000000,13560.10000000,13560.10000000,70657.77888100,70657.77888100
2020-10-31,13560.10000000,14100.00000000,13411.50000000,13791.00000000,13791.00000000,67339.23851500,67339.23851500
2020-11-01,13791.00000000,13895.00000000,13603.00000000,13761.50000000,13761.50000000,36285.64852600,36285.64852600
2020-11-02,13761.49000000,13830.00000000,13195.05000000,13549.37000000,13549.37000000,64566.42190800,64566.42190800
2020-11-03,13549.63000000,14066.11000000,13284.99000000,14023.53000000,14023.53000000,74115.63078700,74115.63078700
2020-11-04,14023.53000000,14259.00000000,13525.00000000,14144.01000000,14144.01000000,93016.98826200,93016.98826200
2020-11-05,14144.01000000,15750.00000000,14093.56000000,15590.02000000,15590.02000000,143741.52267300,143741.52267300
2020-11-06,15590.02000000,15960.00000000,15166.00000000,15579.92000000,15579.92000000,122618.19769500,122618.19769500
2020-11-07,15579.93000000,15753.52000000,14344.22000000,14818.30000000,14818.30000000,101431.20655300,101431.20655300
2020-11-08,14818.30000000,15650.00000000,14703.88000000,15475.10000000,15475.10000000,65547.17857400,65547.17857400
2020-11-09,15475.10000000,15840.00000000,14805.54000000,15328.41000000,15328.41000000,108976.33413400,108976.33413400
2020-11-10,15328.41000000,15460.00000000,15072.46000000,15297.21000000,15297.21000000,61681.91960600,61681.91960600
2020-11-11,15297.21000000,15965.00000000,15272.68000000,15684.24000000,15684.24000000,78469.74645800,78469.74645800
2020-11-12,15684.25000000,16340.70000000,15440.64000000,16291.86000000,16291.86000000,102196.35659200,102196.35659200
2020-11-13,16291.85000000,16480.00000000,15952.35000000,16320.70000000,16320.70000000,75691.88101400,75691.88101400
2020-11-14,16320.04000000,16326.99000000,15670.00000000,16070.45000000,16070.45000000,59116.34717900,59116.34717900
2020-11-15,16069.56000000,16180.00000000,15774.72000000,15957.00000000,15957.00000000,43596.84151300,43596.84151300
2020-11-16,15957.00000000,16880.00000000,15864.00000000,16713.57000000,16713.57000000,81300.67592400,81300.67592400
2020-11-17,16713.08000000,17858.82000000,16538.00000000,17659.38000000,17659.38000000,115221.40310200,115221.40310200
2020-11-18,17659.38000000,18476.93000000,17214.45000000,17776.12000000,17776.12000000,149019.78813400,149019.78813400
2020-11-19,17777.75000000,18179.80000000,17335.65000000,17802.82000000,17802.82000000,93009.56100800,93009.56100800
2020-11-20,17802.81000000,18815.22000000,17740.04000000,18655.67000000,18655.67000000,88423.01848900,88423.01848900
2020-11-21,18655.66000000,18965.90000000,18308.58000000,18703.80000000,18703.80000000,75577.45839400,75577.45839400
2020-11-22,18703.80000000,18750.00000000,17610.86000000,18414.43000000,18414.43000000,81645.73777800,81645.73777800
2020-11-23,18413.88000000,18766.00000000,18000.00000000,18368.00000000,18368.00000000,82961.50609300,82961.50609300
2020-11-24,18368.01000000,19418.97000000,18018.00000000,19160.01000000,19160.01000000,113581.50924100,113581.50924100
2020-11-25,19160.00000000,19484.21000000,18500.27000000,18719.11000000,18719.11000000,93266.57688700,93266.57688700
2020-11-26,18718.83000000,18915.03000000,16188.00000000,17149.47000000,17149.47000000,181005.24669300,181005.24669300
2020-11-27,17149.47000000,17457.62000000,16438.08000000,17139.52000000,17139.52000000,85297.02478700,85297.02478700
2020-11-28,17139.53000000,17880.49000000,16865.56000000,17719.85000000,17719.85000000,64910.69997000,64910.69997000
2020-11-29,17719.84000000,18360.05000000,17517.00000000,18184.99000000,18184.99000000,55329.01630300,55329.01630300
2020-11-30,18185.00000000,19863.16000000,18184.99000000,19695.87000000,19695.87000000,115463.46688800,115463.46688800
2020-12-01,19695.87000000,19888.00000000,18001.12000000,18764.96000000,18764.96000000,127698.76265200,127698.76265200
2020-12-02,18764.96000000,19342.00000000,18330.00000000,19204.09000000,19204.09000000,75911.01347800,75911.01347800
2020-12-03,19204.08000000,19598.00000000,18867.20000000,19421.90000000,19421.90000000,66689.39127900,66689.39127900
2020-12-04,19422.34000000,19527.00000000,18565.31000000,18650.52000000,18650.52000000,71283.66820000,71283.66820000
2020-12-05,18650.51000000,19177.00000000,18500.00000000,19147.66000000,19147.66000000,42922.74857300,42922.74857300
2020-12-06,19147.66000000,19420.00000000,18857.00000000,19359.40000000,19359.40000000,37043.09186100,37043.09186100
2020-12-07,19358.67000000,19420.91000000,18902.88000000,19166.90000000,19166.90000000,41372.29629300,41372.29629300
2020-12-08,19166.90000000,19294.84000000,18200.00000000,18324.11000000,18324.11000000,61626.94761400,61626.94761400
2020-12-09,18324.11000000,18639.57000000,17650.00000000,18541.28000000,18541.28000000,79585.55380100,79585.55380100
2020-12-10,18541.29000000,18557.32000000,17911.12000000,18254.63000000,18254.63000000,52890.67509400,52890.67509400
2020-12-11,18254.81000000,18292.73000000,17572.33000000,18036.53000000,18036.53000000,72610.72425900,72610.72425900
2020-12-12,18036.53000000,18948.66000000,18020.70000000,18808.69000000,18808.69000000,49519.97843200,49519.97843200
2020-12-13,18808.69000000,19411.00000000,18711.12000000,19174.99000000,19174.99000000,56560.82174400,56560.82174400
2020-12-14,19174.99000000,19349.00000000,19000.00000000,19273.14000000,19273.14000000,47257.20129400,47257.20129400
2020-12-15,19273.69000000,19570.00000000,19050.00000000,19426.43000000,19426.43000000,61834.36601100,61834.36601100
2020-12-16,19426.43000000,21560.00000000,19278.60000000,21335.52000000,21335.52000000,114306.33557000,114306.33557000
2020-12-17,21335.52000000,23800.00000000,21230.00000000,22797.16000000,22797.16000000,184882.47674800,184882.47674800
2020-12-18,22797.15000000,23285.18000000,22350.00000000,23107.39000000,23107.39000000,79646.13431500,79646.13431500
2020-12-19,23107.39000000,24171.47000000,22750.00000000,23821.61000000,23821.61000000,86045.06467700,86045.06467700
2020-12-20,23821.60000000,24295.00000000,23060.00000000,23455.52000000,23455.52000000,76690.14568500,76690.14568500
2020-12-21,23455.54000000,24102.77000000,21815.00000000,22719.71000000,22719.71000000,88030.29724300,88030.29724300
2020-12-22,22719.88000000,23837.10000000,22353.40000000,23810.79000000,23810.79000000,87033.12616000,87033.12616000
